"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","subscription"
"3591",41,11,2,3,0,1666,0,0,3,9,7,291,3,-1,0,4,"no",1
"3592",29,10,2,2,0,0,1,0,1,28,6,83,6,-1,0,4,"no",1
"3593",39,8,2,2,0,0,1,0,3,20,9,793,2,-1,0,4,"no",1
"3594",42,2,3,1,0,1628,1,0,1,5,4,119,1,195,8,3,"no",1
"3595",47,8,2,2,0,51,1,1,3,16,9,312,1,-1,0,4,"no",1
"3596",30,2,3,2,1,447,0,0,3,14,9,103,6,-1,0,4,"no",1
"3597",34,1,2,2,0,396,1,0,1,16,6,101,3,-1,0,4,"no",1
"3598",45,4,2,1,0,4994,0,0,3,20,7,48,1,-1,0,4,"no",1
"3599",43,1,2,2,0,3215,1,0,1,21,6,228,3,-1,0,4,"no",1
"3600",59,2,2,1,0,2814,0,0,3,20,7,81,3,-1,0,4,"no",1
"3601",50,10,2,2,0,0,0,0,1,7,6,152,2,-1,0,4,"no",1
"3602",39,2,2,2,0,293,1,0,3,23,9,160,3,-1,0,4,"no",1
"3603",36,10,2,2,0,474,1,0,3,27,9,59,1,-1,0,4,"no",1
"3604",44,2,2,2,0,16178,1,0,1,21,10,297,1,-1,0,4,"no",1
"3605",36,10,2,3,0,0,0,0,1,22,2,147,2,-1,0,4,"no",1
"3606",27,5,3,3,0,88,0,0,1,4,9,143,1,-1,0,4,"no",1
"3607",29,8,2,2,0,308,1,0,3,28,9,75,1,-1,0,4,"no",1
"3608",70,6,2,2,0,1164,0,0,2,14,9,338,3,185,2,1,"no",1
"3609",44,5,2,3,0,13893,0,0,3,11,7,29,2,-1,0,4,"no",1
"3610",55,5,2,3,0,0,1,0,3,14,9,159,2,-1,0,4,"no",1
"3611",36,10,1,2,0,-435,1,0,3,2,7,85,8,-1,0,4,"no",1
"3612",28,10,3,2,0,389,1,0,1,11,9,15,7,-1,0,4,"no",1
"3613",50,5,1,3,0,356,0,0,1,8,9,198,2,358,5,2,"no",1
"3614",49,10,2,2,0,2718,0,0,3,19,9,114,2,-1,0,4,"no",1
"3615",71,6,1,3,0,261,0,0,1,12,2,1117,2,-1,0,4,"no",1
"3616",31,1,3,2,0,757,0,0,1,3,4,343,2,-1,0,4,"no",1
"3617",45,5,3,3,0,16,0,0,1,31,6,59,2,-1,0,4,"no",1
"3618",42,2,2,2,0,-422,0,0,1,9,6,31,1,-1,0,4,"no",1
"3619",45,1,2,2,0,248,0,0,1,16,6,212,2,-1,0,4,"no",1
"3620",47,10,2,1,0,145,1,0,3,7,9,157,6,-1,0,4,"no",1
"3621",60,6,1,2,0,598,0,1,1,8,6,96,1,-1,0,4,"no",1
"3622",35,5,2,3,0,949,1,0,3,27,9,245,2,-1,0,4,"no",1
"3623",31,10,3,3,0,614,0,0,1,11,2,72,4,-1,0,4,"no",1
"3624",33,2,2,1,0,1209,1,0,1,16,1,700,1,-1,0,4,"no",1
"3625",50,7,2,3,0,202,1,0,1,15,1,107,1,148,4,1,"no",1
"3626",51,2,2,2,0,1840,1,0,1,18,2,312,3,-1,0,4,"no",1
"3627",34,10,2,2,0,114,1,1,1,4,7,153,1,309,3,2,"no",1
"3628",56,8,2,2,0,-229,0,1,1,23,6,55,10,-1,0,4,"no",1
"3629",29,8,2,2,0,182,1,0,2,13,9,38,3,-1,0,4,"no",1
"3630",31,2,2,2,0,401,0,0,1,14,2,96,3,-1,0,4,"no",1
"3631",44,10,1,4,0,759,1,0,3,23,9,397,1,-1,0,4,"no",1
"3632",55,6,2,2,0,4194,0,1,2,30,6,208,3,-1,0,4,"no",1
"3633",35,9,3,4,0,0,0,0,2,28,5,122,3,-1,0,4,"no",1
"3634",36,10,2,3,0,629,1,1,1,29,3,109,1,246,1,1,"no",1
"3635",54,6,2,2,0,153,1,1,3,26,9,74,1,-1,0,4,"no",1
"3636",32,5,2,3,0,553,1,0,1,22,6,72,1,-1,0,4,"no",1
"3637",36,5,1,3,0,1057,0,0,1,5,4,383,2,-1,0,4,"no",1
"3638",60,6,2,2,0,78,1,0,3,12,9,113,3,-1,0,4,"no",1
"3639",32,10,3,2,0,-28,0,1,3,4,6,400,1,-1,0,4,"no",1
"3640",57,5,2,3,0,929,0,0,1,19,2,387,8,-1,0,4,"no",1
"3641",34,2,2,1,0,428,1,0,1,18,9,59,2,-1,0,4,"no",1
"3642",27,9,3,2,0,268,1,0,1,13,9,528,1,358,2,1,"no",1
"3643",52,5,3,3,0,83,0,0,1,26,2,1223,6,-1,0,4,"yes",2
"3644",45,1,1,4,0,998,1,0,2,30,6,38,2,-1,0,4,"no",1
"3645",58,1,3,2,0,2223,0,0,1,4,3,1139,2,114,1,3,"no",1
"3646",39,2,3,1,0,6,1,0,1,19,10,286,2,-1,0,4,"no",1
"3647",48,2,3,2,0,312,1,1,1,3,4,369,2,-1,0,4,"no",1
"3648",36,5,3,2,0,0,0,0,1,13,2,333,5,-1,0,4,"no",1
"3649",31,10,3,2,0,691,1,0,1,8,9,198,1,-1,0,4,"no",1
"3650",41,5,2,3,0,771,1,0,1,26,2,106,8,-1,0,4,"no",1
"3651",30,7,3,2,0,192,0,0,1,22,6,423,1,-1,0,4,"no",1
"3652",57,6,2,3,0,0,0,0,1,12,2,116,4,-1,0,4,"no",1
"3653",29,1,3,2,0,1070,1,0,3,19,9,30,1,357,1,2,"yes",2
"3654",29,8,1,2,0,84,1,0,1,13,1,1101,2,-1,0,4,"yes",2
"3655",30,5,3,3,0,2,0,0,1,16,7,102,1,85,1,1,"no",1
"3656",44,5,2,3,0,1242,1,0,1,6,2,384,6,-1,0,4,"no",1
"3657",33,9,3,4,0,5969,0,0,1,4,12,156,2,127,8,1,"no",1
"3658",56,1,1,2,0,3337,1,0,2,17,10,99,3,-1,0,4,"no",1
"3659",26,8,3,2,0,1347,0,0,2,18,7,280,6,92,5,2,"yes",2
"3660",52,10,2,2,0,64,0,0,2,29,2,20,2,-1,0,4,"no",1
"3661",32,5,3,2,0,249,1,0,3,2,7,258,1,-1,0,4,"no",1
"3662",36,10,3,2,0,0,0,0,1,29,2,85,6,-1,0,4,"no",1
"3663",26,2,2,2,0,128,0,0,3,4,6,355,1,-1,0,4,"no",1
"3664",37,2,2,2,0,196,1,0,3,5,7,66,3,-1,0,4,"no",1
"3665",34,10,2,2,0,351,1,0,1,18,6,467,1,-1,0,4,"no",1
"3666",26,8,3,2,0,5533,1,0,1,7,9,582,2,283,4,1,"no",1
"3667",32,8,2,2,0,38,1,0,1,15,9,744,1,-1,0,4,"yes",2
"3668",30,5,3,3,1,35,0,0,1,30,6,185,4,-1,0,4,"no",1
"3669",27,10,3,2,0,235,1,0,1,12,9,13,5,-1,0,4,"no",1
"3670",42,1,3,2,0,30,1,0,1,4,4,98,1,266,3,1,"no",1
"3671",33,2,3,1,0,92,1,0,3,9,9,127,1,-1,0,4,"no",1
"3672",37,2,2,2,0,67,0,0,3,3,7,45,2,-1,0,4,"no",1
"3673",45,2,2,2,0,4022,1,0,1,29,5,244,3,-1,0,4,"no",1
"3674",36,3,2,3,0,3057,0,0,3,16,7,2769,4,-1,0,4,"yes",2
"3675",39,5,3,3,0,0,1,0,1,12,9,561,4,369,3,1,"no",1
"3676",33,5,3,3,0,349,0,0,1,22,2,182,1,-1,0,4,"no",1
"3677",47,8,2,2,0,2322,0,0,1,22,2,618,1,-1,0,4,"no",1
"3678",49,3,2,2,0,167,1,1,3,6,9,198,3,-1,0,4,"no",1
"3679",46,5,1,2,0,558,0,0,1,19,2,126,6,-1,0,4,"no",1
"3680",31,8,2,2,0,-230,1,1,1,16,6,715,1,-1,0,4,"no",1
"3681",43,11,1,2,0,4094,1,0,1,21,10,63,1,-1,0,4,"no",1
"3682",30,2,3,2,1,239,1,0,3,21,9,412,1,-1,0,4,"yes",2
"3683",43,5,1,3,0,497,0,0,1,13,9,66,1,363,22,1,"no",1
"3684",42,2,2,2,0,179,1,0,1,17,10,96,1,-1,0,4,"no",1
"3685",30,1,3,3,0,305,0,0,1,30,1,633,1,85,2,3,"yes",2
"3686",33,5,3,3,0,-67,1,0,3,5,9,364,1,-1,0,4,"no",1
"3687",41,1,2,2,0,4539,0,0,3,30,9,298,3,-1,0,4,"no",1
"3688",29,2,3,2,0,770,1,0,1,17,1,341,1,-1,0,4,"no",1
"3689",38,11,2,2,0,-673,1,0,3,26,9,364,1,-1,0,4,"no",1
"3690",29,10,2,3,0,858,1,0,1,12,7,234,7,330,1,1,"no",1
"3691",80,4,2,1,0,0,0,0,1,23,4,639,1,189,1,1,"yes",2
"3692",38,5,3,3,0,5244,0,0,1,8,2,310,4,-1,0,4,"no",1
"3693",36,2,1,1,0,117,1,0,3,2,7,123,4,-1,0,4,"no",1
"3694",38,7,2,3,0,846,0,0,1,2,7,253,1,-1,0,4,"no",1
"3695",44,5,2,2,1,0,1,0,1,11,6,96,2,-1,0,4,"no",1
"3696",31,5,2,3,0,1331,0,0,1,30,1,297,1,86,3,3,"yes",2
"3697",31,8,3,2,0,31,1,1,3,26,9,501,2,-1,0,4,"no",1
"3698",57,1,1,1,0,179,1,0,1,15,9,67,1,368,2,1,"no",1
"3699",37,2,2,1,0,543,1,0,3,21,9,281,1,-1,0,4,"no",1
"3700",50,2,2,2,0,253,1,1,1,5,9,475,2,-1,0,4,"no",1
"3701",60,6,2,1,0,71188,0,0,1,6,11,205,1,-1,0,4,"no",1
"3702",51,5,2,3,0,5108,1,0,1,8,11,272,1,102,8,2,"no",1
"3703",48,2,2,2,0,1738,1,0,1,15,1,349,1,-1,0,4,"no",1
"3704",42,2,2,1,0,-97,1,0,1,3,4,216,4,271,5,1,"no",1
"3705",36,2,2,2,0,199,1,0,1,9,6,183,1,-1,0,4,"no",1
"3706",43,5,2,3,0,489,1,0,1,8,9,130,1,172,2,2,"no",1
"3707",31,1,2,1,0,355,1,1,3,4,7,61,6,-1,0,4,"no",1
"3708",49,10,3,2,0,-97,1,0,3,6,7,92,2,-1,0,4,"no",1
"3709",35,5,1,3,0,473,0,1,1,5,2,37,2,-1,0,4,"no",1
"3710",44,3,2,2,0,6649,1,0,1,19,10,354,2,-1,0,4,"no",1
"3711",34,7,2,3,0,263,0,0,1,4,9,203,1,78,8,2,"no",1
"3712",46,2,2,2,0,781,0,0,3,13,9,152,1,-1,0,4,"no",1
"3713",49,2,2,1,0,1032,1,0,3,2,7,41,5,-1,0,4,"no",1
"3714",32,2,2,2,0,119,0,0,1,4,9,20,5,-1,0,4,"no",1
"3715",35,5,1,3,0,434,1,0,1,11,9,277,1,271,2,3,"no",1
"3716",51,1,2,2,0,2967,0,0,3,17,7,83,2,-1,0,4,"no",1
"3717",57,6,1,2,0,-331,1,0,3,6,9,531,1,-1,0,4,"no",1
"3718",59,5,2,3,0,1585,0,0,2,28,2,91,5,-1,0,4,"no",1
"3719",40,8,1,4,0,4384,1,0,3,5,9,315,1,-1,0,4,"no",1
"3720",49,5,3,3,0,588,0,0,1,28,2,70,9,-1,0,4,"no",1
"3721",51,5,2,2,0,3180,1,0,1,9,6,384,1,-1,0,4,"no",1
"3722",35,1,2,2,1,0,0,1,3,4,6,105,3,-1,0,4,"no",1
"3723",29,7,2,2,0,-76,1,0,3,27,9,305,2,-1,0,4,"no",1
"3724",32,8,3,2,0,152,1,0,1,25,9,158,2,-1,0,4,"yes",2
"3725",37,4,1,2,0,1040,1,0,1,13,9,199,1,173,2,1,"no",1
"3726",49,11,2,1,0,-384,1,0,3,27,9,25,1,-1,0,4,"no",1
"3727",45,10,2,4,0,473,1,0,3,27,9,147,1,-1,0,4,"no",1
"3728",34,10,3,2,0,475,1,0,1,29,6,538,8,-1,0,4,"no",1
"3729",53,10,2,2,0,0,0,0,1,22,2,77,9,-1,0,4,"no",1
"3730",42,3,2,1,0,149,0,0,1,20,2,94,2,-1,0,4,"no",1
"3731",43,10,2,2,0,3285,1,0,3,13,9,1721,2,-1,0,4,"yes",2
"3732",52,6,2,2,0,424,0,0,1,19,10,143,1,154,3,1,"no",1
"3733",34,2,3,2,0,79,0,1,1,20,10,104,1,-1,0,4,"no",1
"3734",34,10,1,3,0,674,1,0,1,7,2,587,2,-1,0,4,"yes",2
"3735",27,8,2,2,0,0,1,0,1,22,6,1608,13,-1,0,4,"yes",2
"3736",43,11,2,3,0,58,1,0,1,9,4,48,4,-1,0,4,"no",1
"3737",41,10,2,3,0,532,1,0,1,9,6,74,1,-1,0,4,"no",1
"3738",72,6,2,2,0,4130,0,0,1,12,10,427,1,-1,0,4,"no",1
"3739",35,2,2,1,0,422,1,0,1,14,9,73,1,-1,0,4,"no",1
"3740",41,5,2,3,0,437,1,0,3,3,7,14,21,-1,0,4,"no",1
"3741",36,2,1,1,0,-308,1,0,1,12,9,725,1,-1,0,4,"yes",2
"3742",51,4,2,1,0,30,1,0,1,14,6,333,2,-1,0,4,"no",1
"3743",37,7,2,3,0,137,0,0,1,13,2,244,6,-1,0,4,"no",1
"3744",42,1,3,2,0,-247,1,1,2,21,11,519,1,166,1,2,"yes",2
"3745",26,1,3,2,0,321,1,0,1,22,6,242,7,-1,0,4,"no",1
"3746",23,8,3,2,0,250,1,0,1,18,9,222,1,-1,0,4,"no",1
"3747",50,5,2,3,0,-470,1,0,1,19,10,130,2,160,1,1,"no",1
"3748",37,2,2,2,0,140,1,1,1,7,9,490,1,-1,0,4,"no",1
"3749",35,5,2,3,0,2793,0,0,1,20,10,258,2,-1,0,4,"no",1
"3750",37,5,2,3,0,410,0,0,1,29,5,337,2,-1,0,4,"no",1
"3751",79,6,1,4,0,2628,0,0,2,8,6,220,7,450,2,1,"no",1
"3752",39,10,2,2,0,116,0,0,1,24,2,79,2,94,2,3,"no",1
"3753",47,8,2,2,0,0,1,0,2,9,6,250,1,-1,0,4,"no",1
"3754",44,2,2,2,0,878,1,0,1,2,7,130,1,-1,0,4,"no",1
"3755",36,5,3,3,0,2944,0,0,1,18,2,882,8,-1,0,4,"yes",2
"3756",33,2,3,2,0,3975,1,1,1,17,1,515,1,150,1,2,"no",1
"3757",42,8,2,2,0,96,1,0,1,5,9,238,3,340,2,1,"no",1
"3758",35,10,3,3,0,2288,0,0,2,28,9,32,2,-1,0,4,"no",1
"3759",31,2,2,2,0,472,1,0,3,13,9,907,2,-1,0,4,"no",1
"3760",58,8,2,1,0,65,0,0,3,27,7,162,1,-1,0,4,"no",1
"3761",46,5,2,3,0,0,0,0,3,7,9,70,2,-1,0,4,"no",1
"3762",41,1,3,2,0,400,1,0,3,4,7,99,6,-1,0,4,"no",1
"3763",58,10,2,2,0,7495,1,0,3,13,9,325,1,-1,0,4,"no",1
"3764",33,2,2,2,0,137,0,1,1,18,6,305,12,-1,0,4,"no",1
"3765",31,11,2,2,0,24,1,0,1,19,10,631,1,-1,0,4,"no",1
"3766",55,10,1,2,0,3450,0,0,1,10,4,169,1,183,1,1,"yes",2
"3767",38,10,3,2,0,311,1,0,1,28,9,61,2,-1,0,4,"no",1
"3768",55,4,2,2,0,139,0,0,1,22,2,256,2,-1,0,4,"no",1
"3769",47,5,3,3,0,0,0,0,3,11,7,58,3,-1,0,4,"no",1
"3770",51,4,2,1,0,492,1,0,3,20,9,142,3,-1,0,4,"no",1
"3771",46,5,3,3,0,334,1,0,2,4,9,36,6,90,2,2,"no",1
"3772",61,5,2,3,0,997,0,0,1,10,8,106,1,-1,0,4,"yes",2
"3773",47,5,3,3,0,440,0,0,1,21,2,71,4,-1,0,4,"no",1
"3774",34,10,2,2,0,47,0,0,1,25,2,132,6,-1,0,4,"no",1
"3775",34,2,2,2,0,1298,1,0,3,20,9,120,1,-1,0,4,"no",1
"3776",41,5,1,3,0,3355,0,0,1,14,11,181,2,500,1,1,"no",1
"3777",36,2,1,2,0,-11,0,0,3,5,7,152,2,-1,0,4,"no",1
"3778",26,2,3,2,0,396,1,0,3,28,9,302,1,-1,0,4,"no",1
"3779",35,5,2,3,0,8,0,0,1,23,1,93,3,-1,0,4,"yes",2
"3780",36,2,2,2,0,1409,0,0,3,17,7,235,2,-1,0,4,"no",1
"3781",26,5,3,3,0,170,0,0,1,15,7,129,1,-1,0,4,"yes",2
"3782",58,5,2,1,0,2769,1,0,1,11,6,94,2,-1,0,4,"no",1
"3783",50,2,2,2,0,2320,1,0,1,7,1,310,1,-1,0,4,"no",1
"3784",61,6,2,2,0,76,1,0,1,15,6,195,7,-1,0,4,"no",1
"3785",28,10,3,2,0,2034,1,0,3,21,9,196,1,-1,0,4,"no",1
"3786",49,2,3,1,0,3018,1,0,3,15,9,93,1,-1,0,4,"no",1
"3787",74,6,2,2,0,921,0,0,2,17,1,394,2,-1,0,4,"yes",2
"3788",53,2,2,2,0,483,1,0,1,3,4,288,3,-1,0,4,"no",1
"3789",46,7,2,2,0,390,1,0,1,31,6,208,2,-1,0,4,"no",1
"3790",47,5,2,3,0,0,0,0,1,27,11,508,1,-1,0,4,"yes",2
"3791",42,2,3,1,0,92,0,0,1,30,6,86,2,-1,0,4,"no",1
"3792",56,8,2,2,0,22196,1,0,1,21,10,189,1,-1,0,4,"no",1
"3793",42,10,2,2,0,2,0,0,3,29,9,249,2,-1,0,4,"no",1
"3794",49,4,2,1,0,249,1,0,1,21,10,450,1,-1,0,4,"no",1
"3795",43,11,3,4,0,3274,1,0,1,22,9,680,1,95,1,1,"no",1
"3796",39,8,2,2,0,5731,1,0,3,20,9,175,2,-1,0,4,"no",1
"3797",66,6,2,1,0,206,0,0,1,9,4,479,1,-1,0,4,"yes",2
"3798",30,10,3,3,0,2325,0,0,1,5,1,270,3,241,4,2,"no",1
"3799",38,5,3,3,0,0,0,0,1,24,6,164,1,-1,0,4,"no",1
"3800",31,2,2,2,0,1664,1,0,1,20,1,158,1,182,1,3,"no",1
"3801",32,10,2,2,0,3333,0,0,1,8,2,50,4,-1,0,4,"no",1
"3802",48,10,2,2,0,7020,0,0,1,6,2,80,2,-1,0,4,"no",1
"3803",34,1,2,3,0,37,0,0,1,6,4,45,1,-1,0,4,"no",1
"3804",28,9,3,2,0,28,0,0,1,29,5,220,2,-1,0,4,"no",1
"3805",40,1,3,2,0,1670,1,0,3,18,7,161,2,-1,0,4,"no",1
"3806",36,3,2,2,0,134,0,0,3,20,9,98,1,-1,0,4,"no",1
"3807",52,6,2,2,0,603,0,1,3,9,7,79,1,-1,0,4,"no",1
"3808",46,1,2,1,0,276,1,1,3,6,9,157,2,-1,0,4,"no",1
"3809",25,10,3,2,0,2157,1,0,1,21,6,339,1,-1,0,4,"no",1
"3810",52,2,2,2,0,161,1,0,3,13,9,274,2,-1,0,4,"no",1
"3811",40,2,2,1,0,3658,1,0,3,14,9,977,1,-1,0,4,"no",1
"3812",26,5,1,3,1,-402,0,1,3,12,9,127,2,-1,0,4,"no",1
"3813",26,2,3,1,0,3342,1,0,3,4,7,329,4,-1,0,4,"no",1
"3814",35,7,3,2,0,1732,0,0,2,21,10,1441,3,-1,0,4,"no",1
"3815",40,1,3,2,0,263,1,0,3,6,9,231,1,-1,0,4,"no",1
"3816",31,5,2,3,0,623,1,0,1,13,9,96,2,349,5,1,"no",1
"3817",32,1,2,2,0,3540,1,0,1,18,9,213,1,178,1,1,"no",1
"3818",33,1,2,2,0,95,1,0,1,30,1,335,1,-1,0,4,"yes",2
"3819",53,8,1,2,0,765,1,0,1,14,9,959,3,174,7,2,"yes",2
"3820",46,10,1,2,0,-824,1,0,1,7,2,429,3,-1,0,4,"yes",2
"3821",28,5,3,3,0,5549,0,0,1,28,6,383,6,-1,0,4,"no",1
"3822",31,2,2,2,0,191,1,0,3,2,7,40,1,-1,0,4,"no",1
"3823",44,2,2,1,0,420,1,0,3,7,9,110,2,-1,0,4,"no",1
"3824",35,1,2,2,0,0,0,0,3,7,9,326,1,-1,0,4,"no",1
"3825",50,10,1,4,0,2706,1,0,3,28,9,179,3,-1,0,4,"no",1
"3826",32,10,2,2,1,4,1,1,1,25,2,132,8,-1,0,4,"no",1
"3827",51,1,2,2,0,423,1,1,1,16,11,95,1,-1,0,4,"no",1
"3828",51,5,2,3,0,-892,1,1,1,14,2,248,2,-1,0,4,"no",1
"3829",31,2,2,4,0,-120,1,0,1,3,4,100,3,201,2,1,"no",1
"3830",41,1,1,2,0,-365,1,0,3,28,9,226,10,-1,0,4,"no",1
"3831",57,10,2,3,0,27069,0,1,3,20,7,174,3,-1,0,4,"no",1
"3832",34,5,3,3,0,8038,1,0,1,20,1,29,3,152,1,1,"no",1
"3833",47,10,2,2,0,-938,1,0,3,28,9,176,2,-1,0,4,"no",1
"3834",47,1,1,2,0,1139,1,0,1,11,6,106,2,-1,0,4,"no",1
"3835",36,7,2,2,0,189,1,0,1,19,10,136,1,120,1,1,"no",1
"3836",29,4,3,3,0,19,0,0,1,5,4,110,2,64,2,3,"yes",2
"3837",39,10,2,2,0,3663,0,0,1,11,2,230,3,-1,0,4,"no",1
"3838",53,2,3,4,0,0,0,0,3,12,9,140,7,-1,0,4,"no",1
"3839",47,2,2,2,1,-614,1,0,3,26,9,118,2,-1,0,4,"no",1
"3840",51,10,1,2,0,2323,1,1,1,18,2,151,10,-1,0,4,"no",1
"3841",48,2,2,2,0,425,1,0,2,9,6,693,2,-1,0,4,"no",1
"3842",32,10,2,2,0,5122,0,0,1,13,2,31,1,-1,0,4,"no",1
"3843",36,5,1,3,0,608,0,0,1,26,2,125,2,-1,0,4,"no",1
"3844",50,12,2,1,0,341,1,1,1,20,1,670,4,340,2,3,"yes",2
"3845",39,1,2,2,0,607,1,0,1,12,9,454,2,364,3,1,"yes",2
"3846",31,2,2,2,0,1495,1,1,3,23,9,159,3,-1,0,4,"no",1
"3847",49,1,2,2,0,381,0,0,1,5,2,504,2,-1,0,4,"no",1
"3848",33,11,1,2,0,385,0,0,2,27,2,29,28,-1,0,4,"no",1
"3849",26,5,3,3,0,1274,1,0,1,1,7,190,1,84,1,1,"no",1
"3850",27,2,2,2,0,362,1,0,3,14,9,332,2,-1,0,4,"no",1
"3851",51,2,2,1,0,377,1,0,2,3,4,143,4,272,1,1,"no",1
"3852",26,1,3,2,0,802,0,0,1,30,5,77,1,2,2,2,"no",1
"3853",45,1,2,2,0,194,0,0,1,31,6,517,4,-1,0,4,"no",1
"3854",54,10,2,2,0,-315,0,1,1,10,6,2029,1,-1,0,4,"yes",2
"3855",49,10,2,3,0,1843,1,0,1,25,9,269,1,-1,0,4,"no",1
"3856",47,10,2,2,0,-9,0,0,1,14,2,457,2,-1,0,4,"no",1
"3857",42,4,2,1,0,83,0,1,1,7,2,184,1,-1,0,4,"no",1
"3858",50,3,2,3,0,433,1,0,1,18,9,47,4,-1,0,4,"no",1
"3859",37,1,2,2,0,-107,1,0,3,28,9,158,2,-1,0,4,"no",1
"3860",54,2,2,1,0,4503,0,0,2,21,10,168,3,-1,0,4,"no",1
"3861",40,8,2,2,0,51,1,0,1,11,9,50,1,-1,0,4,"no",1
"3862",50,8,2,2,0,961,0,1,1,14,2,757,4,-1,0,4,"no",1
"3863",57,6,2,2,0,49,1,1,1,25,2,93,4,-1,0,4,"no",1
"3864",33,10,2,2,0,3470,0,0,1,11,2,285,2,-1,0,4,"no",1
"3865",49,10,2,2,0,-147,1,0,1,20,1,390,1,-1,0,4,"no",1
"3866",35,8,2,2,0,0,1,0,1,18,9,146,2,-1,0,4,"no",1
"3867",28,2,3,2,0,0,1,0,3,28,9,386,1,-1,0,4,"no",1
"3868",58,5,2,3,0,172,0,0,1,19,2,145,7,-1,0,4,"no",1
"3869",31,1,3,2,0,-407,0,1,1,7,6,230,1,-1,0,4,"no",1
"3870",36,5,1,3,0,649,0,0,1,16,6,237,2,91,1,1,"no",1
"3871",49,2,3,1,0,1040,0,0,1,8,6,474,2,-1,0,4,"no",1
"3872",30,11,2,2,0,142,1,0,3,20,9,350,4,-1,0,4,"no",1
"3873",29,8,3,2,0,209,1,0,1,28,6,487,7,-1,0,4,"no",1
"3874",50,5,2,4,0,3304,0,0,3,5,7,1009,2,-1,0,4,"no",1
"3875",26,9,3,3,0,294,0,0,1,5,8,87,1,91,2,3,"yes",2
"3876",27,4,2,2,0,4848,1,1,2,23,6,82,3,-1,0,4,"no",1
"3877",32,2,3,2,0,1670,1,0,1,18,9,183,1,-1,0,4,"no",1
"3878",62,12,2,2,0,367,0,0,2,2,8,139,5,-1,0,4,"no",1
"3879",34,2,3,2,0,13683,1,0,3,3,7,115,3,-1,0,4,"no",1
"3880",25,1,3,3,0,1420,0,0,1,8,1,124,2,-1,0,4,"no",1
"3881",34,5,3,3,0,340,1,0,3,3,7,633,28,-1,0,4,"no",1
"3882",44,10,3,2,0,1679,0,0,2,20,11,718,1,-1,0,4,"yes",2
"3883",38,5,2,3,0,1198,1,0,1,2,4,63,1,-1,0,4,"no",1
"3884",57,1,2,2,0,169,0,0,1,14,2,180,1,106,2,1,"no",1
"3885",36,7,2,3,0,506,0,0,1,25,2,47,1,120,1,1,"no",1
"3886",41,3,2,2,0,1249,1,0,1,9,6,391,1,-1,0,4,"no",1
"3887",36,5,3,3,0,678,0,1,3,4,6,85,3,-1,0,4,"no",1
"3888",27,5,3,3,0,212,1,0,1,15,9,373,1,-1,0,4,"no",1
"3889",37,10,1,2,0,23,0,0,1,20,2,289,2,-1,0,4,"no",1
"3890",47,5,3,3,0,4402,0,0,2,10,3,805,1,190,1,2,"yes",2
"3891",31,8,1,1,0,459,1,0,1,7,9,623,1,293,1,3,"yes",2
"3892",39,7,2,2,0,4722,1,0,3,17,7,483,1,-1,0,4,"no",1
"3893",35,1,1,3,0,1555,1,0,3,9,9,26,2,-1,0,4,"no",1
"3894",40,2,2,2,0,61,1,0,3,7,9,112,3,-1,0,4,"no",1
"3895",38,5,3,3,0,0,1,0,1,17,10,213,2,-1,0,4,"no",1
"3896",31,10,2,2,0,3706,1,0,1,20,10,129,1,-1,0,4,"no",1
"3897",36,2,2,1,0,1177,0,0,1,15,1,330,1,311,4,3,"yes",2
"3898",53,5,2,1,0,2096,0,0,3,9,7,104,1,-1,0,4,"no",1
"3899",59,2,2,1,0,748,0,0,3,29,9,184,1,-1,0,4,"no",1
"3900",29,5,3,3,0,3357,0,0,1,21,6,120,3,-1,0,4,"no",1
"3901",30,1,3,2,0,3809,1,0,3,3,7,159,4,-1,0,4,"no",1
"3902",52,1,2,2,0,395,1,0,3,15,9,391,3,-1,0,4,"no",1
"3903",55,2,2,2,0,1011,1,0,1,12,2,112,2,-1,0,4,"no",1
"3904",56,2,2,1,0,420,1,0,3,9,9,76,1,-1,0,4,"no",1
"3905",32,1,2,2,0,76,1,0,3,21,9,189,2,-1,0,4,"no",1
"3906",24,2,2,2,0,0,0,0,3,28,9,94,1,-1,0,4,"no",1
"3907",51,2,2,1,0,844,1,0,3,29,9,184,3,-1,0,4,"no",1
"3908",36,5,2,3,0,1318,1,0,1,7,2,100,2,-1,0,4,"no",1
"3909",36,10,2,3,0,167,1,0,1,28,5,57,1,-1,0,4,"no",1
"3910",42,5,2,3,0,2187,1,0,1,17,10,525,3,-1,0,4,"yes",2
"3911",49,1,2,2,0,14440,1,0,1,21,10,60,1,-1,0,4,"no",1
"3912",48,5,2,2,0,2294,1,0,3,26,9,251,11,-1,0,4,"no",1
"3913",36,5,2,2,0,80,1,0,3,30,9,251,3,-1,0,4,"no",1
"3914",48,5,2,1,0,2537,0,0,1,26,2,219,6,-1,0,4,"no",1
"3915",30,10,2,3,0,569,0,0,1,27,2,976,12,-1,0,4,"yes",2
"3916",27,5,3,3,1,0,0,1,1,8,6,46,1,-1,0,4,"no",1
"3917",38,3,2,3,0,0,1,0,1,18,10,185,3,-1,0,4,"no",1
"3918",36,10,3,2,1,12,0,0,1,12,2,587,2,-1,0,4,"yes",2
"3919",45,10,2,2,0,49,0,0,1,29,6,65,2,-1,0,4,"no",1
